RFA(Sample Set ID)/Tag_id|Segment|Station ID|Station Description|Parameter Code|Parameter Description|Greater Than/Less Than|Value|End Date|End Time|End Depth|Start Date|Start Time|Start Depth|Composite Category|Composite Type|Submitting Entity|Collecting Entity|Monitoring Type|Comments
L107246|1415|17425|N LLANO R UPSTRM LLANO R|00630|NITRITE PLUS NITRATE, TOTAL ONE LAB DETERMINED VALUE (MG/L AS N)|<|0.02|10/01/2012|10:10|0.3||||||LC|LC|RT|
L109871|1415|17425|N LLANO R UPSTRM LLANO R|00630|NITRITE PLUS NITRATE, TOTAL ONE LAB DETERMINED VALUE (MG/L AS N)|<|0.02|08/06/2013|10:19|0.3||||||LC|LC|RT|
L111039|1415|17425|N LLANO R UPSTRM LLANO R|70953|CHLOROPHYLL-A, FLUOROMETRIC METHOD, UG/L|<|2|02/06/2014|09:42|0.3||||||LC|LC|RT|
1012010|1415|17425|N LLANO R UPSTRM LLANO R|00665|PHOSPHORUS, TOTAL, WET METHOD (MG/L AS P)|<|0.06|09/07/2006|11:15|0.3||||||WC|FO|RT|
1012010|1415|17425|N LLANO R UPSTRM LLANO R|00630|NITRITE PLUS NITRATE, TOTAL ONE LAB DETERMINED VALUE (MG/L AS N)||0.43|09/07/2006|11:15|0.3||||||WC|FO|RT|
1012010|1415|17425|N LLANO R UPSTRM LLANO R|00671|ORTHOPHOSPHATE PHOSPHORUS,DISS,MG/L,FLDFILT<15MIN|<|0.04|09/07/2006|11:15|0.3||||||WC|FO|RT|
1012010|1415|17425|N LLANO R UPSTRM LLANO R|70953|CHLOROPHYLL-A, FLUOROMETRIC METHOD, UG/L|<|3|09/07/2006|11:15|0.3||||||WC|FO|RT|
1001591|1415|17425|N LLANO R UPSTRM LLANO R|00665|PHOSPHORUS, TOTAL, WET METHOD (MG/L AS P)|<|0.06|03/08/2007|11:30|0.3||||||WC|FO|RT|
1001591|1415|17425|N LLANO R UPSTRM LLANO R|00671|ORTHOPHOSPHATE PHOSPHORUS,DISS,MG/L,FLDFILT<15MIN|<|0.04|03/08/2007|11:30|0.3||||||WC|FO|RT|
1011706|1415|17425|N LLANO R UPSTRM LLANO R|00665|PHOSPHORUS, TOTAL, WET METHOD (MG/L AS P)|<|0.06|12/18/2006|11:10|0.3||||||WC|FO|RT|
1011706|1415|17425|N LLANO R UPSTRM LLANO R|00610|NITROGEN, AMMONIA, TOTAL (MG/L AS N)|<|0.05|12/18/2006|11:10|0.3||||||WC|FO|RT|
1011706|1415|17425|N LLANO R UPSTRM LLANO R|70953|CHLOROPHYLL-A, FLUOROMETRIC METHOD, UG/L||7.98|12/18/2006|11:10|0.3||||||WC|FO|RT|
1043077|1415|17425|N LLANO R UPSTRM LLANO R|70953|CHLOROPHYLL-A, FLUOROMETRIC METHOD, UG/L|<|3|03/06/2008|13:25|0.3||||||WC|FO|RT|
1040560|1415|17425|N LLANO R UPSTRM LLANO R|00665|PHOSPHORUS, TOTAL, WET METHOD (MG/L AS P)|<|0.06|12/11/2007|12:40|0.3||||||WC|FO|RT|
L092128|1415|17425|N LLANO R UPSTRM LLANO R|00610|NITROGEN, AMMONIA, TOTAL (MG/L AS N)|<|0.02|10/06/2008|10:05|0.3||||||LC|LC|RT|Metals in water analyzed using EPA 200.8, except codes 01046 and 00925 used EPA 200.7
L093436|1415|17425|N LLANO R UPSTRM LLANO R|00665|PHOSPHORUS, TOTAL, WET METHOD (MG/L AS P)|<|0.06|02/02/2009|10:10|0.3||||||LC|LC|RT|
L100075|1415|17425|N LLANO R UPSTRM LLANO R|00625|NITROGEN, KJELDAHL, TOTAL (MG/L AS N)||0.22|08/12/2010|10:10|0.3||||||LC|LC|RT|
L100611|1415|17425|N LLANO R UPSTRM LLANO R|00630|NITRITE PLUS NITRATE, TOTAL ONE LAB DETERMINED VALUE (MG/L AS N)|<|0.02|10/12/2010|10:15|0.3||||||LC|LC|RT|
L100611|1415|17425|N LLANO R UPSTRM LLANO R|00610|NITROGEN, AMMONIA, TOTAL (MG/L AS N)|<|0.02|10/12/2010|10:15|0.3||||||LC|LC|RT|
L101659|1415|17425|N LLANO R UPSTRM LLANO R|00610|NITROGEN, AMMONIA, TOTAL (MG/L AS N)|<|0.02|02/03/2011|10:30|0.3||||||LC|LC|RT|
L103538|1415|17471|LLANO RIVER AT KIMBLE CR 310|70953|CHLOROPHYLL-A, FLUOROMETRIC METHOD, UG/L|<|2|08/04/2011|08:30|0.3||||||LC|LC|RT|
L107245|1415|17471|LLANO RIVER AT KIMBLE CR 310|00630|NITRITE PLUS NITRATE, TOTAL ONE LAB DETERMINED VALUE (MG/L AS N)||0.09|10/01/2012|09:30|0.3||||||LC|LC|RT|
L106688|1415|17471|LLANO RIVER AT KIMBLE CR 310|00665|PHOSPHORUS, TOTAL, WET METHOD (MG/L AS P)|<|0.02|08/01/2012|09:35|0.3||||||LC|LC|RT|
L110185|1415|17471|LLANO RIVER AT KIMBLE CR 310|00610|NITROGEN, AMMONIA, TOTAL (MG/L AS N)|<|0.02|10/01/2013|10:50|0.3||||||LC|LC|RT|
L105974|1415|17471|LLANO RIVER AT KIMBLE CR 310|00610|NITROGEN, AMMONIA, TOTAL (MG/L AS N)|<|0.02|04/12/2012|09:40|0.3||||||LC|LC|RT|
L111038|1415|17471|LLANO RIVER AT KIMBLE CR 310|00665|PHOSPHORUS, TOTAL, WET METHOD (MG/L AS P)|<|0.02|02/06/2014|09:20|0.3||||||LC|LC|RT|
L095670|1415|17471|LLANO RIVER AT KIMBLE CR 310|00630|NITRITE PLUS NITRATE, TOTAL ONE LAB DETERMINED VALUE (MG/L AS N)||0.17|08/03/2009|09:30|0.3||||||LC|LC|RT|
L096616|1415|17471|LLANO RIVER AT KIMBLE CR 310|00625|NITROGEN, KJELDAHL, TOTAL (MG/L AS N)|<|0.2|10/05/2009|09:40|0.3||||||LC|LC|RT|
L096616|1415|17471|LLANO RIVER AT KIMBLE CR 310|00665|PHOSPHORUS, TOTAL, WET METHOD (MG/L AS P)|<|0.06|10/05/2009|09:40|0.3||||||LC|LC|RT|
L096616|1415|17471|LLANO RIVER AT KIMBLE CR 310|70953|CHLOROPHYLL-A, FLUOROMETRIC METHOD, UG/L|<|2|10/05/2009|09:40|0.3||||||LC|LC|RT|
L097570|1415|17471|LLANO RIVER AT KIMBLE CR 310|00665|PHOSPHORUS, TOTAL, WET METHOD (MG/L AS P)|<|0.06|02/02/2010|10:20|0.3||||||LC|LC|RT|
L100074|1415|17471|LLANO RIVER AT KIMBLE CR 310|00630|NITRITE PLUS NITRATE, TOTAL ONE LAB DETERMINED VALUE (MG/L AS N)||0.15|08/12/2010|09:35|0.3||||||LC|LC|RT|
L100610|1415|17471|LLANO RIVER AT KIMBLE CR 310|00625|NITROGEN, KJELDAHL, TOTAL (MG/L AS N)|<|0.2|10/12/2010|09:40|0.3||||||LC|LC|RT|
L104093|1415|17471|LLANO RIVER AT KIMBLE CR 310|70953|CHLOROPHYLL-A, FLUOROMETRIC METHOD, UG/L|<|2|10/03/2011|10:15|0.3||||||LC|LC|RT|
L101661|1415|17471|LLANO RIVER AT KIMBLE CR 310|00630|NITRITE PLUS NITRATE, TOTAL ONE LAB DETERMINED VALUE (MG/L AS N)||0.53|02/03/2011|10:45|0.1||||||LC|LC|RT|
L102253|1415|17471|LLANO RIVER AT KIMBLE CR 310|00630|NITRITE PLUS NITRATE, TOTAL ONE LAB DETERMINED VALUE (MG/L AS N)||0.22|04/04/2011|09:50|0.3||||||LC|LC|RT|
L102253|1415|17471|LLANO RIVER AT KIMBLE CR 310|00610|NITROGEN, AMMONIA, TOTAL (MG/L AS N)|<|0.02|04/04/2011|09:50|0.3||||||LC|LC|RT|
L113904|1415|18197|S LLANO R UPSTREAM OF ST PARK|00665|PHOSPHORUS, TOTAL, WET METHOD (MG/L AS P)|<|0.02|02/04/2015|09:50|0.3||||||LC|LC|RT|
L116253|1415|18197|S LLANO R UPSTREAM OF ST PARK|00665|PHOSPHORUS, TOTAL, WET METHOD (MG/L AS P)|<|0.02|10/20/2015|10:41|0.3||||||LC|LC|RT|
1456394|1415|18197|S LLANO R UPSTREAM OF ST PARK|00610|NITROGEN, AMMONIA, TOTAL (MG/L AS N)||0.06|05/06/2014|11:45|0.3||||||WC|FO|RT|TP sample not analyzed due to lab analytical error.
1464609|1415|18197|S LLANO R UPSTREAM OF ST PARK|00630|NITRITE PLUS NITRATE, TOTAL ONE LAB DETERMINED VALUE (MG/L AS N)||0.26|08/06/2014|13:30|0.3||||||WC|FO|RT|ALKT,NH3,PT,TKN,TOC requested. Analyses not performed due to improper sample storage temperature.  Field data not available per region staff DMA Nov 2016
L119390|1415|18197|S LLANO R UPSTREAM OF ST PARK|00610|NITROGEN, AMMONIA, TOTAL (MG/L AS N)||0.04|10/18/2016|10:03|0.3||||||LC|LC|RT|
L118521|1415|18197|S LLANO R UPSTREAM OF ST PARK|00625|NITROGEN, KJELDAHL, TOTAL (MG/L AS N)||0.29|08/11/2016|10:57|0.3||||||LC|LC|RT|
TX06120|1415|21489|LLANO RIVER 210 M DWNSTRM CONFL IN JUNCTION|00620|NITRATE NITROGEN, TOTAL (MG/L AS N)|<|0.15|09/19/2014|12:25|0.3||||||TX|TU|RT|Lab Chemistry
TX06120|1415|21489|LLANO RIVER 210 M DWNSTRM CONFL IN JUNCTION|00665|PHOSPHORUS, TOTAL, WET METHOD (MG/L AS P)|<|0.02|09/19/2014|12:25|0.3||||||TX|TU|RT|Lab Chemistry
TX06160|1415|21489|LLANO RIVER 210 M DWNSTRM CONFL IN JUNCTION|00620|NITRATE NITROGEN, TOTAL (MG/L AS N)||0.33|02/06/2015|11:15|0.3||||||TX|TU|RT|Lab Chemistry
TX02357|1415|21489|LLANO RIVER 210 M DWNSTRM CONFL IN JUNCTION|00610|NITROGEN, AMMONIA, TOTAL (MG/L AS N)|<|0.1|12/05/2012|13:29|0.3||||||TX|TU|RT|Lab Chemistry
L064126|1415|21489|LLANO RIVER 210 M DWNSTRM CONFL IN JUNCTION|00625|NITROGEN, KJELDAHL, TOTAL (MG/L AS N)||0.16|08/06/2001|10:20|0.33||||||LC|LC|RT|
L067119|1415|21489|LLANO RIVER 210 M DWNSTRM CONFL IN JUNCTION|00625|NITROGEN, KJELDAHL, TOTAL (MG/L AS N)||0.57|12/06/2001|08:30|0.33||||||LC|LC|RT|
L064229|1415|21489|LLANO RIVER 210 M DWNSTRM CONFL IN JUNCTION|00625|NITROGEN, KJELDAHL, TOTAL (MG/L AS N)||0.13|10/11/2001|09:25|0.33||||||LC|LC|RT|
L068568|1415|21489|LLANO RIVER 210 M DWNSTRM CONFL IN JUNCTION|00625|NITROGEN, KJELDAHL, TOTAL (MG/L AS N)||0.11|04/18/2002|09:30|0.33||||||LC|LC|RT|
L070696|1415|21489|LLANO RIVER 210 M DWNSTRM CONFL IN JUNCTION|00665|PHOSPHORUS, TOTAL, WET METHOD (MG/L AS P)|<|0.02|08/01/2002|11:00|0.33||||||LC|LC|RT|
L070926|1415|21489|LLANO RIVER 210 M DWNSTRM CONFL IN JUNCTION|00630|NITRITE PLUS NITRATE, TOTAL ONE LAB DETERMINED VALUE (MG/L AS N)||0.8|12/17/2002|08:30|0.2||||||LC|LC|RT|
L073565|1415|21489|LLANO RIVER 210 M DWNSTRM CONFL IN JUNCTION|00630|NITRITE PLUS NITRATE, TOTAL ONE LAB DETERMINED VALUE (MG/L AS N)||0.44|04/22/2003|09:30|0.3||||||LC|LC|RT|
L073565|1415|21489|LLANO RIVER 210 M DWNSTRM CONFL IN JUNCTION|00665|PHOSPHORUS, TOTAL, WET METHOD (MG/L AS P)||0.02|04/22/2003|09:30|0.3||||||LC|LC|RT|
L078286|1415|21489|LLANO RIVER 210 M DWNSTRM CONFL IN JUNCTION|70953|CHLOROPHYLL-A, FLUOROMETRIC METHOD, UG/L|<|5|10/12/2004|10:15|0.34||||||LC|LC|RT|
L077770|1415|21489|LLANO RIVER 210 M DWNSTRM CONFL IN JUNCTION|00671|ORTHOPHOSPHATE PHOSPHORUS,DISS,MG/L,FLDFILT<15MIN|<|0.04|08/16/2004|10:25|0.33||||||LC|LC|RT|
L079947|1415|21489|LLANO RIVER 210 M DWNSTRM CONFL IN JUNCTION|00671|ORTHOPHOSPHATE PHOSPHORUS,DISS,MG/L,FLDFILT<15MIN|<|0.04|04/06/2005|10:00|0.3||||||LC|LC|RT|
L083562|1415|21489|LLANO RIVER 210 M DWNSTRM CONFL IN JUNCTION|00630|NITRITE PLUS NITRATE, TOTAL ONE LAB DETERMINED VALUE (MG/L AS N)||0.5033|04/05/2006|09:50|0.33||||||LC|LC|RT|
L081609|1415|21489|LLANO RIVER 210 M DWNSTRM CONFL IN JUNCTION|00630|NITRITE PLUS NITRATE, TOTAL ONE LAB DETERMINED VALUE (MG/L AS N)||0.3942|10/03/2005|11:00|0.33||||||LC|LC|RT|
L076117|1415|21489|LLANO RIVER 210 M DWNSTRM CONFL IN JUNCTION|00665|PHOSPHORUS, TOTAL, WET METHOD (MG/L AS P)|<|0.04|12/10/2003|09:45|0.33||||||LC|LC|RT|
L078491|1415|21489|LLANO RIVER 210 M DWNSTRM CONFL IN JUNCTION|70953|CHLOROPHYLL-A, FLUOROMETRIC METHOD, UG/L|<|5|12/02/2004|10:15|0.33||||||LC|LC|RT|
L070810|1415|21489|LLANO RIVER 210 M DWNSTRM CONFL IN JUNCTION|32211|CHLOROPHYLL-A UG/L SPECTROPHOTOMETRIC ACID. METH||1.5|10/10/2002|10:40|0.33||||||LC|LC|RT|
L085373|1415|21489|LLANO RIVER 210 M DWNSTRM CONFL IN JUNCTION|00671|ORTHOPHOSPHATE PHOSPHORUS,DISS,MG/L,FLDFILT<15MIN|<|0.02|08/10/2006|09:45|0.3||||||LC|LC|RT|
L085374|1415|21489|LLANO RIVER 210 M DWNSTRM CONFL IN JUNCTION|00630|NITRITE PLUS NITRATE, TOTAL ONE LAB DETERMINED VALUE (MG/L AS N)||0.18|08/28/2006|10:55|0.3||||||LC|LC|RT|
L085375|1415|21489|LLANO RIVER 210 M DWNSTRM CONFL IN JUNCTION|00625|NITROGEN, KJELDAHL, TOTAL (MG/L AS N)|<|0.2|10/02/2006|10:45|0.3||||||LC|LC|RT|
L085375|1415|21489|LLANO RIVER 210 M DWNSTRM CONFL IN JUNCTION|00610|NITROGEN, AMMONIA, TOTAL (MG/L AS N)|<|0.02|10/02/2006|10:45|0.3||||||LC|LC|RT|
L086535|1415|21489|LLANO RIVER 210 M DWNSTRM CONFL IN JUNCTION|00671|ORTHOPHOSPHATE PHOSPHORUS,DISS,MG/L,FLDFILT<15MIN|<|0.02|04/02/2007|11:45|0.3||||||LC|LC|RT|
L089382|1415|21489|LLANO RIVER 210 M DWNSTRM CONFL IN JUNCTION|00625|NITROGEN, KJELDAHL, TOTAL (MG/L AS N)||0.288|08/09/2007|09:35|0.3||||||LC|LC|RT|
L092130|1415|21489|LLANO RIVER 210 M DWNSTRM CONFL IN JUNCTION|00630|NITRITE PLUS NITRATE, TOTAL ONE LAB DETERMINED VALUE (MG/L AS N)||0.3|10/06/2008|10:45|0.3||||||LC|LC|RT|
L092130|1415|21489|LLANO RIVER 210 M DWNSTRM CONFL IN JUNCTION|00610|NITROGEN, AMMONIA, TOTAL (MG/L AS N)||0.02|10/06/2008|10:45|0.3||||||LC|LC|RT|
L091520|1415|21489|LLANO RIVER 210 M DWNSTRM CONFL IN JUNCTION|00625|NITROGEN, KJELDAHL, TOTAL (MG/L AS N)||0.26|08/04/2008|10:40|0.3||||||LC|LC|RT|
TX02484|1415|21489|LLANO RIVER 210 M DWNSTRM CONFL IN JUNCTION|00610|NITROGEN, AMMONIA, TOTAL (MG/L AS N)|<|0.6|02/18/2013|11:31|0.3||||||TX|TU|RT|Lab Chemistry
TX02484|1415|21489|LLANO RIVER 210 M DWNSTRM CONFL IN JUNCTION|00625|NITROGEN, KJELDAHL, TOTAL (MG/L AS N)|<|0.5|02/18/2013|11:31|0.3||||||TX|TU|RT|Lab Chemistry
TX02484|1415|21489|LLANO RIVER 210 M DWNSTRM CONFL IN JUNCTION|70953|CHLOROPHYLL-A, FLUOROMETRIC METHOD, UG/L|<|1|02/18/2013|11:31|0.3||||||TX|TU|RT|Lab Chemistry
TX04156|1415|21489|LLANO RIVER 210 M DWNSTRM CONFL IN JUNCTION|00625|NITROGEN, KJELDAHL, TOTAL (MG/L AS N)|<|0.7|09/16/2013|15:10|0.3||||||TX|TU|RT|Lab Chemistry
L114332|1415|21548|NORTH LLANO RIVER 75 METERS UPSTREAM OF US 377 IN JUNCTION|00665|PHOSPHORUS, TOTAL, WET METHOD (MG/L AS P)||0.02|04/06/2015|11:13|0.3||||||LC|LC|RT|
L116254|1415|21548|NORTH LLANO RIVER 75 METERS UPSTREAM OF US 377 IN JUNCTION|00610|NITROGEN, AMMONIA, TOTAL (MG/L AS N)|<|0.02|10/20/2015|11:16|0.3||||||LC|LC|RT|
L117188|1415|21548|NORTH LLANO RIVER 75 METERS UPSTREAM OF US 377 IN JUNCTION|00630|NITRITE PLUS NITRATE, TOTAL ONE LAB DETERMINED VALUE (MG/L AS N)||0.04|02/23/2016|10:37|0.3||||||LC|LC|RT|
0033822|1415|17425|N LLANO R UPSTRM LLANO R|00610|NITROGEN, AMMONIA, TOTAL (MG/L AS N)|<|0.05|12/05/2001|14:21|0.3||||||WC|FO|RT|
0042265|1415|17425|N LLANO R UPSTRM LLANO R|70507|ORTHOPHOSPHATE PHOSPHORUS,DISS,MG/L,FILTER >15MIN|<|0.06|09/04/2003|13:40|0.3||||||WC|FO|RT|LIM 32211     1 TRDE %RPD for batch's duplicate chlorophyll analysis was greaterLIM 32211     2 TRDE than the laboratory's established Control Limit.LIM 70507     1 TRDE The AWRL for ortho-phos yielded 155% recovery, probably dueLIM 70507     2 TRDE to a slight dip in the baseline before the ortho-phos peak.LIM 00680     1 TRDE  Reported TOC result is actually Nonpurgeable Organic Carbo
0042307|1415|17425|N LLANO R UPSTRM LLANO R|00665|PHOSPHORUS, TOTAL, WET METHOD (MG/L AS P)|<|0.05|03/04/2004|11:50|0.3||||||WC|FO|RT|Param 00530 remarked per DCR 030805 MDMA
0050105|1415|17425|N LLANO R UPSTRM LLANO R|00625|NITROGEN, KJELDAHL, TOTAL (MG/L AS N)||0.24|03/03/2005|13:05|0.3||||||WC|FO|RT|
0050105|1415|17425|N LLANO R UPSTRM LLANO R|32211|CHLOROPHYLL-A UG/L SPECTROPHOTOMETRIC ACID. METH|<|10|03/03/2005|13:05|0.3||||||WC|FO|RT|
0050127|1415|17425|N LLANO R UPSTRM LLANO R|70507|ORTHOPHOSPHATE PHOSPHORUS,DISS,MG/L,FILTER >15MIN|<|0.04|06/02/2005|13:30|0.3||||||WC|FO|RT|
0050127|1415|17425|N LLANO R UPSTRM LLANO R|00610|NITROGEN, AMMONIA, TOTAL (MG/L AS N)|<|0.05|06/02/2005|13:30|0.3||||||WC|FO|RT|
0050181|1415|17425|N LLANO R UPSTRM LLANO R|70507|ORTHOPHOSPHATE PHOSPHORUS,DISS,MG/L,FILTER >15MIN|<|0.04|12/15/2005|12:43|0.3||||||WC|FO|RT|TKN analysis not performed - Instrument Failure.
L108478|1415|17425|N LLANO R UPSTRM LLANO R|70953|CHLOROPHYLL-A, FLUOROMETRIC METHOD, UG/L||2.2|02/07/2013|09:43|0.3||||||LC|LC|RT|
L105257|1415|17425|N LLANO R UPSTRM LLANO R|00610|NITROGEN, AMMONIA, TOTAL (MG/L AS N)|<|0.02|02/02/2012|09:20|0.3||||||LC|LC|RT|
L105257|1415|17425|N LLANO R UPSTRM LLANO R|00630|NITRITE PLUS NITRATE, TOTAL ONE LAB DETERMINED VALUE (MG/L AS N)||0.25|02/02/2012|09:20|0.3||||||LC|LC|RT|
L109871|1415|17425|N LLANO R UPSTRM LLANO R|70953|CHLOROPHYLL-A, FLUOROMETRIC METHOD, UG/L||6.5|08/06/2013|10:19|0.3||||||LC|LC|RT|
L105975|1415|17425|N LLANO R UPSTRM LLANO R|00625|NITROGEN, KJELDAHL, TOTAL (MG/L AS N)|<|0.2|04/12/2012|10:05|0.3||||||LC|LC|RT|
L111039|1415|17425|N LLANO R UPSTRM LLANO R|00630|NITRITE PLUS NITRATE, TOTAL ONE LAB DETERMINED VALUE (MG/L AS N)|<|0.02|02/06/2014|09:42|0.3||||||LC|LC|RT|
L111039|1415|17425|N LLANO R UPSTRM LLANO R|00625|NITROGEN, KJELDAHL, TOTAL (MG/L AS N)|<|0.2|02/06/2014|09:42|0.3||||||LC|LC|RT|
1012010|1415|17425|N LLANO R UPSTRM LLANO R|00610|NITROGEN, AMMONIA, TOTAL (MG/L AS N)|<|0.05|09/07/2006|11:15|0.3||||||WC|FO|RT|
1011706|1415|17425|N LLANO R UPSTRM LLANO R|00630|NITRITE PLUS NITRATE, TOTAL ONE LAB DETERMINED VALUE (MG/L AS N)||0.43|12/18/2006|11:10|0.3||||||WC|FO|RT|
1043077|1415|17425|N LLANO R UPSTRM LLANO R|00671|ORTHOPHOSPHATE PHOSPHORUS,DISS,MG/L,FLDFILT<15MIN|<|0.04|03/06/2008|13:25|0.3||||||WC|FO|RT|
1040560|1415|17425|N LLANO R UPSTRM LLANO R|00610|NITROGEN, AMMONIA, TOTAL (MG/L AS N)|<|0.05|12/11/2007|12:40|0.3||||||WC|FO|RT|
1051896|1415|17425|N LLANO R UPSTRM LLANO R|00671|ORTHOPHOSPHATE PHOSPHORUS,DISS,MG/L,FLDFILT<15MIN|<|0.04|06/03/2008|12:00|0.3||||||WC|FO|RT|
L092128|1415|17425|N LLANO R UPSTRM LLANO R|00671|ORTHOPHOSPHATE PHOSPHORUS,DISS,MG/L,FLDFILT<15MIN|<|0.04|10/06/2008|10:05|0.3||||||LC|LC|RT|Metals in water analyzed using EPA 200.8, except codes 01046 and 00925 used EPA 200.7
L093436|1415|17425|N LLANO R UPSTRM LLANO R|32211|CHLOROPHYLL-A UG/L SPECTROPHOTOMETRIC ACID. METH|<|2|02/02/2009|10:10|0.3||||||LC|LC|RT|
L094003|1415|17425|N LLANO R UPSTRM LLANO R|00671|ORTHOPHOSPHATE PHOSPHORUS,DISS,MG/L,FLDFILT<15MIN|<|0.04|04/01/2009|10:15|0.2||||||LC|LC|RT|
L095671|1415|17425|N LLANO R UPSTRM LLANO R|00665|PHOSPHORUS, TOTAL, WET METHOD (MG/L AS P)|<|0.06|08/03/2009|10:10|0.3||||||LC|LC|RT|
L095671|1415|17425|N LLANO R UPSTRM LLANO R|32211|CHLOROPHYLL-A UG/L SPECTROPHOTOMETRIC ACID. METH||2.1|08/03/2009|10:10|0.3||||||LC|LC|RT|
L096617|1415|17425|N LLANO R UPSTRM LLANO R|70953|CHLOROPHYLL-A, FLUOROMETRIC METHOD, UG/L|<|2|10/05/2009|10:15|0.3||||||LC|LC|RT|
L100075|1415|17425|N LLANO R UPSTRM LLANO R|00630|NITRITE PLUS NITRATE, TOTAL ONE LAB DETERMINED VALUE (MG/L AS N)|<|0.02|08/12/2010|10:10|0.3||||||LC|LC|RT|
L100611|1415|17425|N LLANO R UPSTRM LLANO R|00665|PHOSPHORUS, TOTAL, WET METHOD (MG/L AS P)|<|0.06|10/12/2010|10:15|0.3||||||LC|LC|RT|
L102254|1415|17425|N LLANO R UPSTRM LLANO R|70953|CHLOROPHYLL-A, FLUOROMETRIC METHOD, UG/L|<|2|04/04/2011|10:20|0.1||||||LC|LC|RT|
L113132|1415|17471|LLANO RIVER AT KIMBLE CR 310|70953|CHLOROPHYLL-A, FLUOROMETRIC METHOD, UG/L|<|2|10/13/2014|08:57|0.3||||||LC|LC|RT|
L113903|1415|17471|LLANO RIVER AT KIMBLE CR 310|00625|NITROGEN, KJELDAHL, TOTAL (MG/L AS N)|<|0.2|02/04/2015|09:05|0.3||||||LC|LC|RT|
L109029|1415|17471|LLANO RIVER AT KIMBLE CR 310|00625|NITROGEN, KJELDAHL, TOTAL (MG/L AS N)|<|0.2|04/10/2013|10:05|0.3||||||LC|LC|RT|
L109029|1415|17471|LLANO RIVER AT KIMBLE CR 310|00610|NITROGEN, AMMONIA, TOTAL (MG/L AS N)|<|0.02|04/10/2013|10:05|0.3||||||LC|LC|RT|
L103538|1415|17471|LLANO RIVER AT KIMBLE CR 310|00610|NITROGEN, AMMONIA, TOTAL (MG/L AS N)|<|0.02|08/04/2011|08:30|0.3||||||LC|LC|RT|
L110185|1415|17471|LLANO RIVER AT KIMBLE CR 310|00630|NITRITE PLUS NITRATE, TOTAL ONE LAB DETERMINED VALUE (MG/L AS N)||0.32|10/01/2013|10:50|0.3||||||LC|LC|RT|
L109872|1415|17471|LLANO RIVER AT KIMBLE CR 310|00630|NITRITE PLUS NITRATE, TOTAL ONE LAB DETERMINED VALUE (MG/L AS N)|<|0.02|08/06/2013|10:49|0.3||||||LC|LC|RT|
L095670|1415|17471|LLANO RIVER AT KIMBLE CR 310|00665|PHOSPHORUS, TOTAL, WET METHOD (MG/L AS P)|<|0.06|08/03/2009|09:30|0.3||||||LC|LC|RT|
L097570|1415|17471|LLANO RIVER AT KIMBLE CR 310|00671|ORTHOPHOSPHATE PHOSPHORUS,DISS,MG/L,FLDFILT<15MIN|<|0.04|02/02/2010|10:20|0.3||||||LC|LC|RT|
L104093|1415|17471|LLANO RIVER AT KIMBLE CR 310|00625|NITROGEN, KJELDAHL, TOTAL (MG/L AS N)|<|0.2|10/03/2011|10:15|0.3||||||LC|LC|RT|
L101661|1415|17471|LLANO RIVER AT KIMBLE CR 310|00671|ORTHOPHOSPHATE PHOSPHORUS,DISS,MG/L,FLDFILT<15MIN|<|0.04|02/03/2011|10:45|0.1||||||LC|LC|RT|
L114331|1415|18197|S LLANO R UPSTREAM OF ST PARK|00665|PHOSPHORUS, TOTAL, WET METHOD (MG/L AS P)|<|0.02|04/06/2015|10:44|0.3||||||LC|LC|RT|
L115461|1415|18197|S LLANO R UPSTREAM OF ST PARK|00625|NITROGEN, KJELDAHL, TOTAL (MG/L AS N)||0.56|08/10/2015|10:06|0.3||||||LC|LC|RT|
L117731|1415|18197|S LLANO R UPSTREAM OF ST PARK|00665|PHOSPHORUS, TOTAL, WET METHOD (MG/L AS P)|<|0.02|04/14/2016|10:20|0.3||||||LC|LC|RT|
L116253|1415|18197|S LLANO R UPSTREAM OF ST PARK|00610|NITROGEN, AMMONIA, TOTAL (MG/L AS N)|<|0.02|10/20/2015|10:41|0.3||||||LC|LC|RT|
1443672|1415|18197|S LLANO R UPSTREAM OF ST PARK|00665|PHOSPHORUS, TOTAL, WET METHOD (MG/L AS P)|<|0.02|02/19/2014|13:32|0.3||||||WC|FO|RT|TKN requested; analysis not performed due to analytical error.  
1443672|1415|18197|S LLANO R UPSTREAM OF ST PARK|70953|CHLOROPHYLL-A, FLUOROMETRIC METHOD, UG/L||0.6|02/19/2014|13:32|0.3||||||WC|FO|RT|TKN requested; analysis not performed due to analytical error.  
TX02357|1415|21489|LLANO RIVER 210 M DWNSTRM CONFL IN JUNCTION|00620|NITRATE NITROGEN, TOTAL (MG/L AS N)||0.23|12/05/2012|13:29|0.3||||||TX|TU|RT|Lab Chemistry
TX02357|1415|21489|LLANO RIVER 210 M DWNSTRM CONFL IN JUNCTION|00665|PHOSPHORUS, TOTAL, WET METHOD (MG/L AS P)|<|0.05|12/05/2012|13:29|0.3||||||TX|TU|RT|Lab Chemistry
TX04116|1415|21489|LLANO RIVER 210 M DWNSTRM CONFL IN JUNCTION|00610|NITROGEN, AMMONIA, TOTAL (MG/L AS N)|<|0.6|06/04/2013|10:55|0.3||||||TX|TU|RT|Lab Chemistry
