RFA(Sample Set ID)/Tag_id|Segment|Station ID|Station Description|Parameter Code|Parameter Description|Greater Than/Less Than|Value|End Date|End Time|End Depth|Start Date|Start Time|Start Depth|Composite Category|Composite Type|Submitting Entity|Collecting Entity|Monitoring Type|Comments
L077770|1415|21489|LLANO RIVER 210 M DWNSTRM CONFL IN JUNCTION|00300|OXYGEN, DISSOLVED (MG/L)||7.39|08/16/2004|10:25|0.33||||||LC|LC|RT|
L079947|1415|21489|LLANO RIVER 210 M DWNSTRM CONFL IN JUNCTION|00094|SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)||428|04/06/2005|10:00|0.3||||||LC|LC|RT|
L079947|1415|21489|LLANO RIVER 210 M DWNSTRM CONFL IN JUNCTION|00400|PH (STANDARD UNITS)||8.12|04/06/2005|10:00|0.3||||||LC|LC|RT|
L083562|1415|21489|LLANO RIVER 210 M DWNSTRM CONFL IN JUNCTION|00400|PH (STANDARD UNITS)||8.13|04/05/2006|09:50|0.33||||||LC|LC|RT|
L076117|1415|21489|LLANO RIVER 210 M DWNSTRM CONFL IN JUNCTION|00010|TEMPERATURE, WATER (DEGREES CENTIGRADE)||13.89|12/10/2003|09:45|0.33||||||LC|LC|RT|
L070308|1415|21489|LLANO RIVER 210 M DWNSTRM CONFL IN JUNCTION|00078|TRANSPARENCY, SECCHI DISC (METERS)|>|0.3|10/10/2002|10:44|0.3||||||LC|LC|RT|
L085374|1415|21489|LLANO RIVER 210 M DWNSTRM CONFL IN JUNCTION|00300|OXYGEN, DISSOLVED (MG/L)||6.7|08/28/2006|10:55|0.3||||||LC|LC|RT|
L085374|1415|21489|LLANO RIVER 210 M DWNSTRM CONFL IN JUNCTION|00400|PH (STANDARD UNITS)||8|08/28/2006|10:55|0.3||||||LC|LC|RT|
L086032|1415|21489|LLANO RIVER 210 M DWNSTRM CONFL IN JUNCTION|00300|OXYGEN, DISSOLVED (MG/L)||11.1|02/05/2007|10:35|0.3||||||LC|LC|RT|
L086032|1415|21489|LLANO RIVER 210 M DWNSTRM CONFL IN JUNCTION|00078|TRANSPARENCY, SECCHI DISC (METERS)|>|0.3|02/05/2007|10:35|0.3||||||LC|LC|RT|
L091520|1415|21489|LLANO RIVER 210 M DWNSTRM CONFL IN JUNCTION|00078|TRANSPARENCY, SECCHI DISC (METERS)|>|0.4|08/04/2008|10:40|0.3||||||LC|LC|RT|
L089540|1415|21489|LLANO RIVER 210 M DWNSTRM CONFL IN JUNCTION|00010|TEMPERATURE, WATER (DEGREES CENTIGRADE)||14.8|02/04/2008|09:45|0.3||||||LC|LC|RT|
L089540|1415|21489|LLANO RIVER 210 M DWNSTRM CONFL IN JUNCTION|00094|SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)||390|02/04/2008|09:45|0.3||||||LC|LC|RT|
L094005|1415|21489|LLANO RIVER 210 M DWNSTRM CONFL IN JUNCTION|00078|TRANSPARENCY, SECCHI DISC (METERS)|>|0.2|04/01/2009|11:15|0.2||||||LC|LC|RT|
TX04319|1415|21489|LLANO RIVER 210 M DWNSTRM CONFL IN JUNCTION|00094|SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)||454|03/06/2014|12:00|0.3||||||TX|TU|RT|Field Parameters
L113134|1415|21548|NORTH LLANO RIVER 75 METERS UPSTREAM OF US 377 IN JUNCTION|00400|PH (STANDARD UNITS)||7.7|10/13/2014|10:42|0.3||||||LC|LC|RT|
L113905|1415|21548|NORTH LLANO RIVER 75 METERS UPSTREAM OF US 377 IN JUNCTION|00094|SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)||490|02/04/2015|10:15|0.3||||||LC|LC|RT|
L114332|1415|21548|NORTH LLANO RIVER 75 METERS UPSTREAM OF US 377 IN JUNCTION|00010|TEMPERATURE, WATER (DEGREES CENTIGRADE)||19|04/06/2015|11:13|0.3||||||LC|LC|RT|
L115462|1415|21548|NORTH LLANO RIVER 75 METERS UPSTREAM OF US 377 IN JUNCTION|00010|TEMPERATURE, WATER (DEGREES CENTIGRADE)||27.9|08/10/2015|10:37|0.3||||||LC|LC|RT|
L115462|1415|21548|NORTH LLANO RIVER 75 METERS UPSTREAM OF US 377 IN JUNCTION|00300|OXYGEN, DISSOLVED (MG/L)||6.2|08/10/2015|10:37|0.3||||||LC|LC|RT|
L116254|1415|21548|NORTH LLANO RIVER 75 METERS UPSTREAM OF US 377 IN JUNCTION|00010|TEMPERATURE, WATER (DEGREES CENTIGRADE)||22|10/20/2015|11:16|0.3||||||LC|LC|RT|
L117188|1415|21548|NORTH LLANO RIVER 75 METERS UPSTREAM OF US 377 IN JUNCTION|00400|PH (STANDARD UNITS)||8|02/23/2016|10:37|0.3||||||LC|LC|RT|
L119391|1415|21548|NORTH LLANO RIVER 75 METERS UPSTREAM OF US 377 IN JUNCTION|00300|OXYGEN, DISSOLVED (MG/L)||6.5|10/18/2016|10:38|0.3||||||LC|LC|RT|
L118522|1415|21548|NORTH LLANO RIVER 75 METERS UPSTREAM OF US 377 IN JUNCTION|00300|OXYGEN, DISSOLVED (MG/L)||4.9|08/11/2016|11:32|0.3||||||LC|LC|RT|
R200541|1415|17425|N LLANO R UPSTRM LLANO R|00010|TEMPERATURE, WATER (DEGREES CENTIGRADE)||25.1|09/11/2001|15:00|0.4||||||WC|FO|RT|PARTLY CLOUDY, 80 DEGREES F AIR TEMP., SLIGHT BREEZE, WATER SLIGHTLY TURBID, MINNOWS OBSERVED SWIMMING, AQUATIC VEGETATION HEALTHY
R200541|1415|17425|N LLANO R UPSTRM LLANO R|00300|OXYGEN, DISSOLVED (MG/L)||5.8|09/11/2001|15:00|0.4||||||WC|FO|RT|PARTLY CLOUDY, 80 DEGREES F AIR TEMP., SLIGHT BREEZE, WATER SLIGHTLY TURBID, MINNOWS OBSERVED SWIMMING, AQUATIC VEGETATION HEALTHY
R204307|1415|17425|N LLANO R UPSTRM LLANO R|00400|PH (STANDARD UNITS)||7.8|04/02/2002|14:13|0.2||||||WC|FO|RT|WATER CLOUDY, GRAVEL MINING OPERATION UPSTREAM 1/4 MILE, FLOW SPLIT INTO TWO CHANNELS, WATER FOWL OBSERVED
R204307|1415|17425|N LLANO R UPSTRM LLANO R|00010|TEMPERATURE, WATER (DEGREES CENTIGRADE)||21.8|04/02/2002|14:13|0.2||||||WC|FO|RT|WATER CLOUDY, GRAVEL MINING OPERATION UPSTREAM 1/4 MILE, FLOW SPLIT INTO TWO CHANNELS, WATER FOWL OBSERVED
R208868|1415|17425|N LLANO R UPSTRM LLANO R|00300|OXYGEN, DISSOLVED (MG/L)||9.5|09/23/2002|14:45|0.3||||||WC|FO|RT|CLEAR SKY, AIR TEMP APPROX. 90 DEGREES F, E WIND 3-5 MPH, WATER COLOR CLEAR WITH GREENISH TINT, MATS OF ALGAE ON WATER SURFACE, OBSERVED TURTLES AND INSECTS ONTHE WATER SURFACE
R208928|1415|17425|N LLANO R UPSTRM LLANO R|00094|SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)||468|12/09/2002|13:40|0.31||||||WC|FO|RT|AQUATIC VEGETATION HEALTHY, INSECTS ON THE WATER SURFACE, AIR TEMP APPROX. 50 DEGREES F, WIND LIGHT AND VARIABLE APPROX. 3 MPH, OVERCAST SKY, 1 DEER OBSERVED DOWNSTREAM
R208928|1415|17425|N LLANO R UPSTRM LLANO R|00400|PH (STANDARD UNITS)||8|12/09/2002|13:40|0.31||||||WC|FO|RT|AQUATIC VEGETATION HEALTHY, INSECTS ON THE WATER SURFACE, AIR TEMP APPROX. 50 DEGREES F, WIND LIGHT AND VARIABLE APPROX. 3 MPH, OVERCAST SKY, 1 DEER OBSERVED DOWNSTREAM
R212522|1415|17425|N LLANO R UPSTRM LLANO R|00300|OXYGEN, DISSOLVED (MG/L)||6.6|06/09/2003|14:20|0.3||||||WC|FO|RT|CLEAR SKY, AIR TEMP 95 DEGREES F, ABUNDANT ALGAE GROWTH, WATER CLEAR WITH GREENTINT, BASS AND DARTER SWIMMING, S WIND @ 3-5 MPH
R212522|1415|17425|N LLANO R UPSTRM LLANO R|00078|TRANSPARENCY, SECCHI DISC (METERS)|>|0.55|06/09/2003|14:20|0.3||||||WC|FO|RT|CLEAR SKY, AIR TEMP 95 DEGREES F, ABUNDANT ALGAE GROWTH, WATER CLEAR WITH GREENTINT, BASS AND DARTER SWIMMING, S WIND @ 3-5 MPH
R216459|1415|17425|N LLANO R UPSTRM LLANO R|00400|PH (STANDARD UNITS)||7.7|12/15/2003|11:20|0.3||||||WC|FO|RT|AIR TEMP. 65 DEGREES F, SW WIND @ 5 MPH, WATER CLOUDY WITH GREENISH TINT, EVIDENCE OF SCOURING, AQUATIC VEGETATION DORMANT, BANK VEGETATION HEALTHY, 3 DEER UPSTREAM APPROX. 100 YARDS FROM SAMPLE SITE, OBSERVED HEALTHY GAMBUSIA AND SUCKER FISH
R216459|1415|17425|N LLANO R UPSTRM LLANO R|00010|TEMPERATURE, WATER (DEGREES CENTIGRADE)||14.5|12/15/2003|11:20|0.3||||||WC|FO|RT|AIR TEMP. 65 DEGREES F, SW WIND @ 5 MPH, WATER CLOUDY WITH GREENISH TINT, EVIDENCE OF SCOURING, AQUATIC VEGETATION DORMANT, BANK VEGETATION HEALTHY, 3 DEER UPSTREAM APPROX. 100 YARDS FROM SAMPLE SITE, OBSERVED HEALTHY GAMBUSIA AND SUCKER FISH
R219505|1415|17425|N LLANO R UPSTRM LLANO R|00300|OXYGEN, DISSOLVED (MG/L)||8|09/09/2004|13:25|0.3||||||WC|FO|RT|AIR TEMP 85 DEGREES F; PARTLY CLOUDY AND SUNNY; SLIGHT NW BREEZE, WATER COLOR CLEAR WITH GREENISH TINT; SLIGHT CHALKY TURBIDITY; OBSERVED HEALTHY BASS, SUNFISH,GAMBUSIA, SUCKERS, MINNOWS AND FROGS, HEALTHY BANK AND AQUATIC VEGETATION, FILAMENTOUS ALGAE ABUNDANT, SIGNIFICANT SCOURING OF STREAM BED AND COLLAPSE OF HIGHBANK FROM RAIN EVENT THAT OCCURRED AFTER LAST SAMPLING EVENT.
R219505|1415|17425|N LLANO R UPSTRM LLANO R|00010|TEMPERATURE, WATER (DEGREES CENTIGRADE)||25.7|09/09/2004|13:25|0.3||||||WC|FO|RT|AIR TEMP 85 DEGREES F; PARTLY CLOUDY AND SUNNY; SLIGHT NW BREEZE, WATER COLOR CLEAR WITH GREENISH TINT; SLIGHT CHALKY TURBIDITY; OBSERVED HEALTHY BASS, SUNFISH,GAMBUSIA, SUCKERS, MINNOWS AND FROGS, HEALTHY BANK AND AQUATIC VEGETATION, FILAMENTOUS ALGAE ABUNDANT, SIGNIFICANT SCOURING OF STREAM BED AND COLLAPSE OF HIGHBANK FROM RAIN EVENT THAT OCCURRED AFTER LAST SAMPLING EVENT.
R225057|1415|17425|N LLANO R UPSTRM LLANO R|00094|SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)||410|06/02/2005|13:30|0.3||||||WC|FO|RT|AIR TEMP 85 DEGREES F, CLEAR SKY WITH SCATTERED CLOUDS, S WIND @ 5-10 MPH, BROWNISH GREEN TINT WITH SLIGHT CHALKY TURBIDITY, BANK VEGETATION HEALTHY, OBSERVED MINNOWS, HEAVY SCOURING, STEEP BANK COLLAPSED ON THE RIVER CURVE IMMEDIATELY DOWNSTREAM FROM SAMPLE SITE
R225057|1415|17425|N LLANO R UPSTRM LLANO R|00010|TEMPERATURE, WATER (DEGREES CENTIGRADE)||26.3|06/02/2005|13:30|0.3||||||WC|FO|RT|AIR TEMP 85 DEGREES F, CLEAR SKY WITH SCATTERED CLOUDS, S WIND @ 5-10 MPH, BROWNISH GREEN TINT WITH SLIGHT CHALKY TURBIDITY, BANK VEGETATION HEALTHY, OBSERVED MINNOWS, HEAVY SCOURING, STEEP BANK COLLAPSED ON THE RIVER CURVE IMMEDIATELY DOWNSTREAM FROM SAMPLE SITE
R228934|1415|17425|N LLANO R UPSTRM LLANO R|00400|PH (STANDARD UNITS)||8|12/15/2005|12:43|0.3||||||WC|FO|RT|AIR TEMP 55 DEGREES F, MOSTLY SUNNY, SE WIND @ 3-5 MPH, WATER COLOR CLEAR, ALGAE
R234119|1415|17425|N LLANO R UPSTRM LLANO R|00400|PH (STANDARD UNITS)||8.1|06/08/2006|13:35|0.34||||||WC|FO|RT|AIR TEMP 94 DEGREES F, SCATTERED CLOUDS, LIGHT W BREEZE, WATER COLOR CLEAR WITHLIGHT GREEN TINT, BANK VEGETATION HEALTHY AND ABUNDANT ALGAE, OBSERVED MINNOWS
L108478|1415|17425|N LLANO R UPSTRM LLANO R|00300|OXYGEN, DISSOLVED (MG/L)||8.5|02/07/2013|09:43|0.3||||||LC|LC|RT|
L108478|1415|17425|N LLANO R UPSTRM LLANO R|00010|TEMPERATURE, WATER (DEGREES CENTIGRADE)||16.9|02/07/2013|09:43|0.3||||||LC|LC|RT|
L105257|1415|17425|N LLANO R UPSTRM LLANO R|00094|SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)||490|02/02/2012|09:20|0.3||||||LC|LC|RT|
L105257|1415|17425|N LLANO R UPSTRM LLANO R|00078|TRANSPARENCY, SECCHI DISC (METERS)|>|0.29|02/02/2012|09:20|0.3||||||LC|LC|RT|
L107246|1415|17425|N LLANO R UPSTRM LLANO R|00400|PH (STANDARD UNITS)||8.1|10/01/2012|10:10|0.3||||||LC|LC|RT|
L106689|1415|17425|N LLANO R UPSTRM LLANO R|00094|SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)||517|08/01/2012|10:05|0.3||||||LC|LC|RT|
L111039|1415|17425|N LLANO R UPSTRM LLANO R|00300|OXYGEN, DISSOLVED (MG/L)||11.1|02/06/2014|09:42|0.3||||||LC|LC|RT|
L111521|1415|17425|N LLANO R UPSTRM LLANO R|00010|TEMPERATURE, WATER (DEGREES CENTIGRADE)||18.5|04/10/2014|10:38|0.3||||||LC|LC|RT|
10016645|1415|17425|N LLANO R UPSTRM LLANO R|00078|TRANSPARENCY, SECCHI DISC (METERS)|>|1.2|03/08/2007|11:30|0.3||||||WC|FO|RT|
10015564|1415|17425|N LLANO R UPSTRM LLANO R|00010|TEMPERATURE, WATER (DEGREES CENTIGRADE)||17|12/18/2006|11:10|0.15||||||WC|FO|RT|
10040971|1415|17425|N LLANO R UPSTRM LLANO R|00300|OXYGEN, DISSOLVED (MG/L)||7.6|09/17/2007|12:00|0.27||||||WC|FO|RT|
L093436|1415|17425|N LLANO R UPSTRM LLANO R|00094|SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)||407|02/02/2009|10:10|0.3||||||LC|LC|RT|
L095671|1415|17425|N LLANO R UPSTRM LLANO R|00010|TEMPERATURE, WATER (DEGREES CENTIGRADE)||27.3|08/03/2009|10:10|0.3||||||LC|LC|RT|
L097569|1415|17425|N LLANO R UPSTRM LLANO R|00094|SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)||447|02/02/2010|10:00|0.3||||||LC|LC|RT|
L100075|1415|17425|N LLANO R UPSTRM LLANO R|00094|SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)||461|08/12/2010|10:10|0.3||||||LC|LC|RT|
L100075|1415|17425|N LLANO R UPSTRM LLANO R|00010|TEMPERATURE, WATER (DEGREES CENTIGRADE)||29.4|08/12/2010|10:10|0.3||||||LC|LC|RT|
L102254|1415|17425|N LLANO R UPSTRM LLANO R|00400|PH (STANDARD UNITS)||8|04/04/2011|10:20|0.1||||||LC|LC|RT|
L101659|1415|17425|N LLANO R UPSTRM LLANO R|00300|OXYGEN, DISSOLVED (MG/L)||14|02/03/2011|10:30|0.3||||||LC|LC|RT|
L113903|1415|17471|LLANO RIVER AT KIMBLE CR 310|00094|SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)||440|02/04/2015|09:05|0.3||||||LC|LC|RT|
L113903|1415|17471|LLANO RIVER AT KIMBLE CR 310|00400|PH (STANDARD UNITS)||7.8|02/04/2015|09:05|0.3||||||LC|LC|RT|
L109029|1415|17471|LLANO RIVER AT KIMBLE CR 310|00400|PH (STANDARD UNITS)||7.9|04/10/2013|10:05|0.3||||||LC|LC|RT|
L109029|1415|17471|LLANO RIVER AT KIMBLE CR 310|00094|SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)||421|04/10/2013|10:05|0.3||||||LC|LC|RT|
L108477|1415|17471|LLANO RIVER AT KIMBLE CR 310|00010|TEMPERATURE, WATER (DEGREES CENTIGRADE)||17.2|02/07/2013|09:15|0.3||||||LC|LC|RT|
L103538|1415|17471|LLANO RIVER AT KIMBLE CR 310|00094|SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)||405|08/04/2011|08:30|0.3||||||LC|LC|RT|
L105256|1415|17471|LLANO RIVER AT KIMBLE CR 310|00094|SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)||440|02/02/2012|08:55|0.1||||||LC|LC|RT|
L107245|1415|17471|LLANO RIVER AT KIMBLE CR 310|00010|TEMPERATURE, WATER (DEGREES CENTIGRADE)||22.2|10/01/2012|09:30|0.3||||||LC|LC|RT|
L111038|1415|17471|LLANO RIVER AT KIMBLE CR 310|00400|PH (STANDARD UNITS)||7.9|02/06/2014|09:20|0.3||||||LC|LC|RT|
L111038|1415|17471|LLANO RIVER AT KIMBLE CR 310|00010|TEMPERATURE, WATER (DEGREES CENTIGRADE)||7.8|02/06/2014|09:20|0.3||||||LC|LC|RT|
L095670|1415|17471|LLANO RIVER AT KIMBLE CR 310|00300|OXYGEN, DISSOLVED (MG/L)||6.4|08/03/2009|09:30|0.3||||||LC|LC|RT|
L096616|1415|17471|LLANO RIVER AT KIMBLE CR 310|00010|TEMPERATURE, WATER (DEGREES CENTIGRADE)||23.6|10/05/2009|09:40|0.3||||||LC|LC|RT|
L100074|1415|17471|LLANO RIVER AT KIMBLE CR 310|00300|OXYGEN, DISSOLVED (MG/L)||6.4|08/12/2010|09:35|0.3||||||LC|LC|RT|
L113133|1415|18197|S LLANO R UPSTREAM OF ST PARK|00010|TEMPERATURE, WATER (DEGREES CENTIGRADE)||22.2|10/13/2014|09:23|0.3||||||LC|LC|RT|
L113904|1415|18197|S LLANO R UPSTREAM OF ST PARK|00010|TEMPERATURE, WATER (DEGREES CENTIGRADE)||10.6|02/04/2015|09:50|0.3||||||LC|LC|RT|
L115461|1415|18197|S LLANO R UPSTREAM OF ST PARK|00010|TEMPERATURE, WATER (DEGREES CENTIGRADE)||28.5|08/10/2015|10:06|0.3||||||LC|LC|RT|
L116253|1415|18197|S LLANO R UPSTREAM OF ST PARK|00300|OXYGEN, DISSOLVED (MG/L)||8.3|10/20/2015|10:41|0.3||||||LC|LC|RT|
L117187|1415|18197|S LLANO R UPSTREAM OF ST PARK|00300|OXYGEN, DISSOLVED (MG/L)||8|02/23/2016|10:10|0.3||||||LC|LC|RT|
R225665|1415|18197|S LLANO R UPSTREAM OF ST PARK|00078|TRANSPARENCY, SECCHI DISC (METERS)|>|0.74|07/08/2005|12:00|0.74|07/07/2005|13:00|0.73|T|24|WC|FO|DI|AIR TEMP 90 DEGREES F; CLEAR SKY, SW WIND @ 5-10 MPH; WATER COLOR CLEAR AND VERYLOW TURBIDITY; DEER NEAR SAMPLE SITE; OBSERVED SWIMMING BASS, SUNFISH, MINNOWS
13612740|1415|18197|S LLANO R UPSTREAM OF ST PARK|00400|PH (STANDARD UNITS)||8.2|04/21/2011|16:00|0.3||||||WC|SQ|BS|
13612741|1415|18197|S LLANO R UPSTREAM OF ST PARK|00400|PH (STANDARD UNITS)||8.2|07/18/2011|16:00|0.3||||||WC|SQ|BS|
14427483|1415|18197|S LLANO R UPSTREAM OF ST PARK|00010|TEMPERATURE, WATER (DEGREES CENTIGRADE)||18.7|11/19/2013|11:50|0.3||||||WC|FO|RT|
14427483|1415|18197|S LLANO R UPSTREAM OF ST PARK|00078|TRANSPARENCY, SECCHI DISC (METERS)||0.75|11/19/2013|11:50|0.3||||||WC|FO|RT|
TX04115|1415|21489|LLANO RIVER 210 M DWNSTRM CONFL IN JUNCTION|00094|SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)||436|06/07/2013|14:30|0.3||||||TX|TU|RT|Field Parameters
TX04279|1415|21489|LLANO RIVER 210 M DWNSTRM CONFL IN JUNCTION|00400|PH (STANDARD UNITS)||6.9|12/11/2013|09:45|0.3||||||TX|TU|RT|Field Parameters
L064996|1415|21489|LLANO RIVER 210 M DWNSTRM CONFL IN JUNCTION|00094|SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)||437|08/06/2001|10:26|0.4||||||LC|LC|RT|
L064996|1415|21489|LLANO RIVER 210 M DWNSTRM CONFL IN JUNCTION|00078|TRANSPARENCY, SECCHI DISC (METERS)|>|0.4|08/06/2001|10:26|0.4||||||LC|LC|RT|
L067369|1415|21489|LLANO RIVER 210 M DWNSTRM CONFL IN JUNCTION|00010|TEMPERATURE, WATER (DEGREES CENTIGRADE)||18.74|12/06/2001|08:46|0.33||||||LC|LC|RT|
L065573|1415|21489|LLANO RIVER 210 M DWNSTRM CONFL IN JUNCTION|00300|OXYGEN, DISSOLVED (MG/L)||8.04|10/11/2001|09:25|0.1||||||LC|LC|RT|
L066995|1415|21489|LLANO RIVER 210 M DWNSTRM CONFL IN JUNCTION|00094|SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)||427|04/18/2002|09:24|0.33||||||LC|LC|RT|
L073296|1415|21489|LLANO RIVER 210 M DWNSTRM CONFL IN JUNCTION|00010|TEMPERATURE, WATER (DEGREES CENTIGRADE)||28.19|08/11/2003|09:04|0.3||||||LC|LC|RT|
L073297|1415|21489|LLANO RIVER 210 M DWNSTRM CONFL IN JUNCTION|00400|PH (STANDARD UNITS)||8.02|08/11/2003|09:07|0.5||||||LC|LC|RT|
L074391|1415|21489|LLANO RIVER 210 M DWNSTRM CONFL IN JUNCTION|00078|TRANSPARENCY, SECCHI DISC (METERS)||0.45|10/14/2003|09:40|0.33||||||LC|LC|RT|00671 32213 values corrected per DCR 7/1/2004 MDMA
L078286|1415|21489|LLANO RIVER 210 M DWNSTRM CONFL IN JUNCTION|00300|OXYGEN, DISSOLVED (MG/L)||7.89|10/12/2004|10:15|0.34||||||LC|LC|RT|
L078286|1415|21489|LLANO RIVER 210 M DWNSTRM CONFL IN JUNCTION|00094|SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)||422|10/12/2004|10:15|0.34||||||LC|LC|RT|
L079947|1415|21489|LLANO RIVER 210 M DWNSTRM CONFL IN JUNCTION|00078|TRANSPARENCY, SECCHI DISC (METERS)|>|0.3|04/06/2005|10:00|0.3||||||LC|LC|RT|
L081609|1415|21489|LLANO RIVER 210 M DWNSTRM CONFL IN JUNCTION|00400|PH (STANDARD UNITS)||8.02|10/03/2005|11:00|0.33||||||LC|LC|RT|
L070308|1415|21489|LLANO RIVER 210 M DWNSTRM CONFL IN JUNCTION|00400|PH (STANDARD UNITS)||7.95|10/10/2002|10:44|0.3||||||LC|LC|RT|
L085373|1415|21489|LLANO RIVER 210 M DWNSTRM CONFL IN JUNCTION|00094|SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)||397|08/10/2006|09:45|0.3||||||LC|LC|RT|
L085373|1415|21489|LLANO RIVER 210 M DWNSTRM CONFL IN JUNCTION|00400|PH (STANDARD UNITS)||7.8|08/10/2006|09:45|0.3||||||LC|LC|RT|
L092130|1415|21489|LLANO RIVER 210 M DWNSTRM CONFL IN JUNCTION|00010|TEMPERATURE, WATER (DEGREES CENTIGRADE)||23|10/06/2008|10:45|0.3||||||LC|LC|RT|
L085375|1415|21489|LLANO RIVER 210 M DWNSTRM CONFL IN JUNCTION|00010|TEMPERATURE, WATER (DEGREES CENTIGRADE)||25.4|10/02/2006|10:45|0.3||||||LC|LC|RT|
L089382|1415|21489|LLANO RIVER 210 M DWNSTRM CONFL IN JUNCTION|00300|OXYGEN, DISSOLVED (MG/L)||8.2|08/09/2007|09:35|0.3||||||LC|LC|RT|
L087758|1415|21489|LLANO RIVER 210 M DWNSTRM CONFL IN JUNCTION|00400|PH (STANDARD UNITS)||7.6|10/01/2007|10:55|0.3||||||LC|LC|RT|
L093438|1415|21489|LLANO RIVER 210 M DWNSTRM CONFL IN JUNCTION|00078|TRANSPARENCY, SECCHI DISC (METERS)|>|0.6|02/02/2009|10:40|0.3||||||LC|LC|RT|
TX04319|1415|21489|LLANO RIVER 210 M DWNSTRM CONFL IN JUNCTION|00300|OXYGEN, DISSOLVED (MG/L)||9.6|03/06/2014|12:00|0.3||||||TX|TU|RT|Field Parameters
L113134|1415|21548|NORTH LLANO RIVER 75 METERS UPSTREAM OF US 377 IN JUNCTION|00300|OXYGEN, DISSOLVED (MG/L)||6.6|10/13/2014|10:42|0.3||||||LC|LC|RT|
L113134|1415|21548|NORTH LLANO RIVER 75 METERS UPSTREAM OF US 377 IN JUNCTION|00094|SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)||512|10/13/2014|10:42|0.3||||||LC|LC|RT|
R202303|1415|17425|N LLANO R UPSTRM LLANO R|00078|TRANSPARENCY, SECCHI DISC (METERS)|>|0.24|12/05/2001|13:21|0.24||||||WC|FO|RT|OVERCAST SKY, NO WIND, AIR TEMP 70-75 DEGREES F, WATER STRIDER INSECTS,
R208868|1415|17425|N LLANO R UPSTRM LLANO R|00094|SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)||605|09/23/2002|14:45|0.3||||||WC|FO|RT|CLEAR SKY, AIR TEMP APPROX. 90 DEGREES F, E WIND 3-5 MPH, WATER COLOR CLEAR WITH GREENISH TINT, MATS OF ALGAE ON WATER SURFACE, OBSERVED TURTLES AND INSECTS ONTHE WATER SURFACE
R208928|1415|17425|N LLANO R UPSTRM LLANO R|00078|TRANSPARENCY, SECCHI DISC (METERS)|>|0.52|12/09/2002|13:40|0.31||||||WC|FO|RT|AQUATIC VEGETATION HEALTHY, INSECTS ON THE WATER SURFACE, AIR TEMP APPROX. 50 DEGREES F, WIND LIGHT AND VARIABLE APPROX. 3 MPH, OVERCAST SKY, 1 DEER OBSERVED DOWNSTREAM
R210170|1415|17425|N LLANO R UPSTRM LLANO R|00094|SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)||504|03/06/2003|14:30|0.2||||||WC|FO|RT|CLEAR SKY, WATER SLIGHTLY CLOUDY (MILKY), NW WIND 3-6 MPH, AIR TEMP 82 DEGREES F
R212522|1415|17425|N LLANO R UPSTRM LLANO R|00094|SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)||525|06/09/2003|14:20|0.3||||||WC|FO|RT|CLEAR SKY, AIR TEMP 95 DEGREES F, ABUNDANT ALGAE GROWTH, WATER CLEAR WITH GREENTINT, BASS AND DARTER SWIMMING, S WIND @ 3-5 MPH
R216434|1415|17425|N LLANO R UPSTRM LLANO R|00400|PH (STANDARD UNITS)||7.1|09/04/2003|13:40|0.3||||||WC|FO|RT|AIR TEMP 84 DEGREES F; N WIND SLIGHT BREEZE; WATER CLEAR; AQUATIC AND BANK VEGETATION HEALTHY; OBSERVED HEALTHY SUNFISH, GAMBUSIA, AND SUCKER FISH
R216459|1415|17425|N LLANO R UPSTRM LLANO R|00300|OXYGEN, DISSOLVED (MG/L)||10|12/15/2003|11:20|0.3||||||WC|FO|RT|AIR TEMP. 65 DEGREES F, SW WIND @ 5 MPH, WATER CLOUDY WITH GREENISH TINT, EVIDENCE OF SCOURING, AQUATIC VEGETATION DORMANT, BANK VEGETATION HEALTHY, 3 DEER UPSTREAM APPROX. 100 YARDS FROM SAMPLE SITE, OBSERVED HEALTHY GAMBUSIA AND SUCKER FISH
